Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
closeBrowser(),Chrome 143.0.7499.170,,,09-01-2026 19:04:10,09-01-2026 19:04:12,1.722s,PASSED
,,,,,,,
Test Cases/Navigation/UserMenu/TC_NAV_007_OpenUserDropdown,Chrome 143.0.7499.170,Open user dropdown menu when logged in,"navigation,user-menu,positive",09-01-2026 19:04:12,09-01-2026 19:04:27,15.333s,PASSED
navKW = new navigation.Navigation_Keywords(),Chrome 143.0.7499.170,,,09-01-2026 19:04:12,09-01-2026 19:04:12,0.002s,PASSED
navKW.openHomePage(),Chrome 143.0.7499.170,,,09-01-2026 19:04:12,09-01-2026 19:04:16,3.957s,PASSED
navKW.loginAsTestUser(),Chrome 143.0.7499.170,,,09-01-2026 19:04:16,09-01-2026 19:04:24,8.501s,PASSED
navKW.openUserDropdown(),Chrome 143.0.7499.170,,,09-01-2026 19:04:24,09-01-2026 19:04:26,1.845s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Profile/a_My Profile""), 5)",Chrome 143.0.7499.170,,,09-01-2026 19:04:26,09-01-2026 19:04:27,0.382s,PASSED
"isVisible = verifyElementVisible(findTestObject(""Object Repository/Profile/a_My Profile""))",Chrome 143.0.7499.170,,,09-01-2026 19:04:27,09-01-2026 19:04:27,0.322s,PASSED
comment(User dropdown opened successfully: $isVisible),Chrome 143.0.7499.170,,,09-01-2026 19:04:27,09-01-2026 19:04:27,0.019s,PASSED
closeBrowser(),Chrome 143.0.7499.170,,,09-01-2026 19:04:27,09-01-2026 19:04:27,0.257s,PASSED
,,,,,,,
Test Cases/Navigation/UserMenu/TC_NAV_008_NavigateToProfile,Chrome 143.0.7499.170,Navigate to Profile page from user dropdown menu,"navigation,user-menu,positive",09-01-2026 19:04:27,09-01-2026 19:04:45,18.259s,PASSED
navKW = new navigation.Navigation_Keywords(),Chrome 143.0.7499.170,,,09-01-2026 19:04:27,09-01-2026 19:04:27,0.003s,PASSED
navKW.openHomePage(),Chrome 143.0.7499.170,,,09-01-2026 19:04:27,09-01-2026 19:04:31,3.920s,PASSED
navKW.loginAsTestUser(),Chrome 143.0.7499.170,,,09-01-2026 19:04:31,09-01-2026 19:04:39,8.192s,PASSED
"navKW.clickUserMenuItem(""My Profile"")",Chrome 143.0.7499.170,,,09-01-2026 19:04:39,09-01-2026 19:04:44,4.695s,PASSED
"navKW.verifyCurrentUrl(""/profile"")",Chrome 143.0.7499.170,,,09-01-2026 19:04:44,09-01-2026 19:04:44,0.037s,PASSED
closeBrowser(),Chrome 143.0.7499.170,,,09-01-2026 19:04:44,09-01-2026 19:04:45,1.371s,PASSED
,,,,,,,
Test Cases/Navigation/UserMenu/TC_NAV_009_NavigateToBecomeAgent,Chrome 143.0.7499.170,Navigate to Become Agent page from user dropdown (regular user),"navigation,user-menu,positive",09-01-2026 19:04:45,09-01-2026 19:05:03,17.339s,PASSED
navKW = new navigation.Navigation_Keywords(),Chrome 143.0.7499.170,,,09-01-2026 19:04:45,09-01-2026 19:04:45,0.002s,PASSED
navKW.openHomePage(),Chrome 143.0.7499.170,,,09-01-2026 19:04:45,09-01-2026 19:04:49,4.041s,PASSED
navKW.loginAsTestUser(),Chrome 143.0.7499.170,,,09-01-2026 19:04:49,09-01-2026 19:04:58,8.289s,PASSED
"navKW.clickUserMenuItem(""Become an Agent"")",Chrome 143.0.7499.170,,,09-01-2026 19:04:58,09-01-2026 19:05:02,4.632s,PASSED
"navKW.verifyCurrentUrl(""/become-agent"")",Chrome 143.0.7499.170,,,09-01-2026 19:05:02,09-01-2026 19:05:02,0.027s,PASSED
closeBrowser(),Chrome 143.0.7499.170,,,09-01-2026 19:05:02,09-01-2026 19:05:03,0.310s,PASSED
,,,,,,,
Test Cases/Navigation/Auth/TC_NAV_010_NavigateToLogin,Chrome 143.0.7499.170,Navigate to Login page when not authenticated,"navigation,auth,positive",09-01-2026 19:05:03,09-01-2026 19:05:10,7.111s,PASSED
navKW = new navigation.Navigation_Keywords(),Chrome 143.0.7499.170,,,09-01-2026 19:05:03,09-01-2026 19:05:03,0.001s,PASSED
navKW.openHomePage(),Chrome 143.0.7499.170,,,09-01-2026 19:05:03,09-01-2026 19:05:07,3.970s,PASSED
navKW.clickSignIn(),Chrome 143.0.7499.170,,,09-01-2026 19:05:07,09-01-2026 19:05:10,2.828s,PASSED
"navKW.verifyCurrentUrl(""/login"")",Chrome 143.0.7499.170,,,09-01-2026 19:05:10,09-01-2026 19:05:10,0.022s,PASSED
closeBrowser(),Chrome 143.0.7499.170,,,09-01-2026 19:05:10,09-01-2026 19:05:10,0.250s,PASSED
,,,,,,,
Test Cases/Navigation/Auth/TC_NAV_011_NavigateToRegister,Chrome 143.0.7499.170,Navigate to Register page when not authenticated,"navigation,auth,positive",09-01-2026 19:05:10,09-01-2026 19:05:17,7.202s,PASSED
navKW = new navigation.Navigation_Keywords(),Chrome 143.0.7499.170,,,09-01-2026 19:05:10,09-01-2026 19:05:10,0.002s,PASSED
navKW.openHomePage(),Chrome 143.0.7499.170,,,09-01-2026 19:05:10,09-01-2026 19:05:14,4.005s,PASSED
navKW.clickGetStarted(),Chrome 143.0.7499.170,,,09-01-2026 19:05:14,09-01-2026 19:05:17,2.884s,PASSED
"navKW.verifyCurrentUrl(""/register"")",Chrome 143.0.7499.170,,,09-01-2026 19:05:17,09-01-2026 19:05:17,0.019s,PASSED
closeBrowser(),Chrome 143.0.7499.170,,,09-01-2026 19:05:17,09-01-2026 19:05:17,0.256s,PASSED
,,,,,,,
Test Cases/Navigation/UserMenu/TC_NAV_012_NavigateToNotifications,Chrome 143.0.7499.170,Navigate to Notifications page via bell icon,"navigation,notifications,positive",09-01-2026 19:05:17,09-01-2026 19:05:33,15.550s,PASSED
navKW = new navigation.Navigation_Keywords(),Chrome 143.0.7499.170,,,09-01-2026 19:05:17,09-01-2026 19:05:17,0.002s,PASSED
navKW.openHomePage(),Chrome 143.0.7499.170,,,09-01-2026 19:05:17,09-01-2026 19:05:21,3.952s,PASSED
navKW.loginAsTestUser(),Chrome 143.0.7499.170,,,09-01-2026 19:05:21,09-01-2026 19:05:29,8.303s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Notification/notificationBellIcon""), 10)",Chrome 143.0.7499.170,,,09-01-2026 19:05:29,09-01-2026 19:05:30,0.322s,PASSED
"click(findTestObject(""Object Repository/Notification/notificationBellIcon""))",Chrome 143.0.7499.170,,,09-01-2026 19:05:30,09-01-2026 19:05:30,0.529s,PASSED
delay(2),Chrome 143.0.7499.170,,,09-01-2026 19:05:30,09-01-2026 19:05:32,2.020s,PASSED
waitForPageLoad(10),Chrome 143.0.7499.170,,,09-01-2026 19:05:32,09-01-2026 19:05:32,0.015s,PASSED
"navKW.verifyCurrentUrl(""/notifications"")",Chrome 143.0.7499.170,,,09-01-2026 19:05:32,09-01-2026 19:05:32,0.018s,PASSED
closeBrowser(),Chrome 143.0.7499.170,,,09-01-2026 19:05:32,09-01-2026 19:05:33,0.342s,PASSED
